id,title,description,availability,condition,price,link,image_link,additional_image_link,brand,item_group_id,google_product_category,custom_label_0
CRSC0620,Super Copon 620 ml,<p>- Capacidad 210 ml</p><p>- Caja de 24 unidades</p><p>- Opcional servicio de impresion</p><p>- Producto Importado</p>,in stock,new,2893.17 ARS,https://dc-inc-web-v3.vercel.app/producto/super-copon-620-ml,https://cdn.sanity.io/images/4sov2yyo/production/6a9214ee25bcc4829fa81522d24ca3c94da6ff9c-1280x1280.jpg,,DC Inc,CRSC0620,,
PRSP1000,Super Pinta 1000 ml,<p>Capacidad 1000 ml</p><p>Caja de 12 unidades</p><p>Opcional servicio de impresion</p>,in stock,new,6316.20 ARS,https://dc-inc-web-v3.vercel.app/producto/super-pinta-1000-ml,https://cdn.sanity.io/images/4sov2yyo/production/6c83db1e44e02cf963fbccd674b96ea7098b05f9-1280x1280.png,,DC Inc,PRSP1000,,
product_2546b3c1-c207-fda7-aab4-ffa61ab3ce1ccibart,Tapa Corona 27 mm Estandar,"<ul>        <li>Tapa tipo corona</li>        <li>Calidad Estandar</li>        <li>Material metal</li>        <li>De 27 mm</li>        <li>Azul, verde, dorado, plata, rojo y negro</li>        <li>Origen Importado</li>        <li>Bolsa&nbsp;de 100 un c/u</li></ul><p>&nbsp;</p><p>Sin perdidas de liquido o Co2.</p><p>&nbsp;</p>",in stock,new,98.77 ARS,https://dc-inc-web-v3.vercel.app/producto/tapa-corona-27-mm-estandar,https://cdn.sanity.io/images/4sov2yyo/production/afee8d6295b69e344b9ba1f329a10ea508a3c598-1000x1000.jpg,,DC Inc,product_2546b3c1-c207-fda7-aab4-ffa61ab3ce1ccibart,,
product_2546b3c1-c207-fda7-aab4-ffa61ab3ce129,Tapa Corona 29 mm Estandar,<ul>        <li>Tapa tipo corona</li>        <li>Calidad Estandar</li>        <li>Material metal</li>        <li>De 29 mm</li>        <li>Dorado</li>        <li>Origen Importado</li>        <li>Bolsa&nbsp;de 100 un c/u</li></ul><p>&nbsp;</p><p>Sin perdidas de liquido o Co2.</p><p>&nbsp;</p>,in stock,new,118.97 ARS,https://dc-inc-web-v3.vercel.app/producto/tapa-corona-29-mm-estandar,https://cdn.sanity.io/images/4sov2yyo/production/a3b83f0879dfcc3a10a59de9d096849e3240b1b0-1000x1000.jpg,,DC Inc,product_2546b3c1-c207-fda7-aab4-ffa61ab3ce129,,
product_2546b3c1-c207-fda7-aab4-ffa61ab3ce1ccibart29,Tapa Corona 29 mm Estandar,<ul>        <li>Tapa tipo corona</li>        <li>Calidad Estandar</li>        <li>Material metal</li>        <li>De 29 mm</li>        <li>Dorado</li>        <li>Origen Importado</li>        <li>Bolsa&nbsp;de 100 un c/u</li></ul><p>&nbsp;</p><p>Sin perdidas de liquido o Co2.</p><p>&nbsp;</p>,in stock,new,49.18 ARS,https://dc-inc-web-v3.vercel.app/producto/tapa-corona-29-mm-estandar,https://cdn.sanity.io/images/4sov2yyo/production/a3b83f0879dfcc3a10a59de9d096849e3240b1b0-1000x1000.jpg,,DC Inc,product_2546b3c1-c207-fda7-aab4-ffa61ab3ce1ccibart29,,
product_9d507656-4226-7b5a-dc7f-426ad300302a,Tapa Corona Premium 27 mm - Impresa,"<ul>	<li>Tapa tipo corona</li>	<li>Calidad premium</li>	<li>Material metal</li>	<li>De 27 mm</li>	<li>Amarillo, verde, violeta, rojo y negro</li>	<li>Origen Nacional</li>	<li>Bolsa&nbsp;de 100 un c/u</li></ul><p>&nbsp;</p><p>Este producto es único en el mercado por su calidad. El compuesto interno contiene anillo sanitario que es el indicado para cerveza artesanal. Garantiza el cerrado hermetico del envase. Sin perdidas de liquido o Co2.</p><p>&nbsp;</p>",in stock,new,125.97 ARS,https://dc-inc-web-v3.vercel.app/producto/tapa-corona-premium-27-mm-impresa,https://cdn.sanity.io/images/4sov2yyo/production/69b19ac91eb41e2ded5aea838bc1f4727b70800d-1000x1000.jpg,,DC Inc,product_9d507656-4226-7b5a-dc7f-426ad300302a,,
product_2546b3c1-c207-fda7-aab4-ffa61ab3ce1c,Tapa Corona Premium 27 mm - Lisa,"<ul>	<li>Tapa tipo corona</li>	<li>Calidad premium</li>	<li>Material metal</li>	<li>De 27 mm</li>	<li>Azul, verde, dorado, plata, rojo y negro</li>	<li>Origen Nacional</li>	<li>Bolsa&nbsp;de 100 un c/u</li></ul><p>&nbsp;</p><p>Este producto es único en el mercado por su calidad. El compuesto interno contiene anillo sanitario que es el indicado para cerveza artesanal. Garantiza el cerrado hermetico del envase. Sin perdidas de liquido o Co2.</p><p>&nbsp;</p>",in stock,new,84.68 ARS,https://dc-inc-web-v3.vercel.app/producto/tapa-corona-premium-27-mm-lisa,https://cdn.sanity.io/images/4sov2yyo/production/4d0396737d1581ec43339ebf1930125a9820a8d8-1000x1000.jpg,,DC Inc,product_2546b3c1-c207-fda7-aab4-ffa61ab3ce1c,,
product_88a1fb71-8e57-e209-e20b-985c741b511b,Tapa Corona Premium 29 mm - Acero Inox,<ul>	<li>Tapa tipo corona</li>	<li>Calidad premium</li>	<li>Material Acero Inoxidable</li>	<li>De 29 mm</li>	<li>Plata</li>	<li>Origen Importada</li>	<li>Bolsa&nbsp;de 100 un c/u</li></ul><p>&nbsp;</p><p>Este producto es único en el mercado por su calidad. El compuesto interno contiene anillo sanitario que es el indicado para cerveza artesanal. Garantiza el cerrado hermetico del envase. Sin perdidas de liquido o Co2.</p><p>&nbsp;</p>,in stock,new,286.09 ARS,https://dc-inc-web-v3.vercel.app/producto/tapa-corona-premium-29-mm-acero-inox,https://cdn.sanity.io/images/4sov2yyo/production/e03d8641c369f8a4fe8fc92b78c01083c09e3703-1000x1000.jpg,,DC Inc,product_88a1fb71-8e57-e209-e20b-985c741b511b,,
product_5b2cf59e-9ca5-707e-d269-4bdfc1ec7f62,Tapa Corona Premium 29 mm - Hojalata,<ul>	<li>Tapa tipo corona</li>	<li>Calidad premium</li>	<li>Material hojalata</li>	<li>De 29 mm</li>	<li>Plata</li>	<li>Origen Importada</li>	<li>Bolsa&nbsp;de 100 un c/u</li></ul><p>&nbsp;</p><p>Este producto es único en el mercado por su calidad. El compuesto interno contiene anillo sanitario que es el indicado para cerveza artesanal. Garantiza el cerrado hermetico del envase. Sin perdidas de liquido o Co2.</p><p>&nbsp;</p>,in stock,new,255.28 ARS,https://dc-inc-web-v3.vercel.app/producto/tapa-corona-premium-29-mm-hojalata,https://cdn.sanity.io/images/4sov2yyo/production/e03d8641c369f8a4fe8fc92b78c01083c09e3703-1000x1000.jpg,,DC Inc,product_5b2cf59e-9ca5-707e-d269-4bdfc1ec7f62,,
product_021d5cbc-7267-3ab2-4992-3ec97c22df05PILLCI,"Tapa Negra Bitter pilfer 33,4 mm - Con Inserto","<ul>        <li>Ideal para botella OI Bit 750 ml</li>        <li>Medida 33,4x44mm - Sin Inserto</li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Color Negro</span></li></ul><p>&nbsp;</p><p>&nbsp;</p>",in stock,new,344.63 ARS,https://dc-inc-web-v3.vercel.app/producto/tapa-negra-bitter-pilfer-33-4-mm-con-inserto,https://cdn.sanity.io/images/4sov2yyo/production/40f497a88f1c3af5106f8a94fb9ea20e2620d8df-1000x1000.jpg,,DC Inc,product_021d5cbc-7267-3ab2-4992-3ec97c22df05PILLCI,,
product_021d5cbc-7267-3ab2-4992-3ec97c22df05PILL,"Tapa Negra Bitter pilfer 33,4 mm - Sin Inserto","<ul>        <li>Ideal para botella OI Bitter 750 ml</li>        <li>Medida 33,4x44mm - Sin Inserto</li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Color Negro</span></li></ul><p>&nbsp;</p><p>&nbsp;</p>",in stock,new,211.53 ARS,https://dc-inc-web-v3.vercel.app/producto/tapa-negra-bitter-pilfer-33-4-mm-sin-inserto,https://cdn.sanity.io/images/4sov2yyo/production/40f497a88f1c3af5106f8a94fb9ea20e2620d8df-1000x1000.jpg,,DC Inc,product_021d5cbc-7267-3ab2-4992-3ec97c22df05PILL,,
product_021d5cbc-7267-3ab2-4992-3ec97c22df05PILLP,"Tapa Plata Bitter pilfer 33,4 mm - Con Inserto","<ul>        <li>Ideal para botella OI Bit 750 ml</li>        <li>Medida 33,4x44mm - Sin Inserto</li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Color PLATA</span></li></ul><p>&nbsp;</p><p>&nbsp;</p>",in stock,new,344.63 ARS,https://dc-inc-web-v3.vercel.app/producto/tapa-plata-bitter-pilfer-33-4-mm-con-inserto,https://cdn.sanity.io/images/4sov2yyo/production/40f497a88f1c3af5106f8a94fb9ea20e2620d8df-1000x1000.jpg,,DC Inc,product_021d5cbc-7267-3ab2-4992-3ec97c22df05PILLP,,
product_58d1d795-bb44-fcdc-0e71-514f082283f4al,Tapa bitter ALI plástica,"<ul>        <li>Tapa plastica para botella bitter de 750 ml</li>        <li>Se utiliza en envases con rosca 31,5 mm </li>        <li>Color negro</li>        <li>No se dobla, no se deforma</li>        <li>Origen Nacional</li></ul><p><br>&nbsp;</p><p>&nbsp;</p>",in stock,new,71.84 ARS,https://dc-inc-web-v3.vercel.app/producto/tapa-bitter-ali-plastica,https://cdn.sanity.io/images/4sov2yyo/production/ae872da9560edac892654098e4269354d3a22c8c-1000x1000.jpg,,DC Inc,product_58d1d795-bb44-fcdc-0e71-514f082283f4al,,
product_c12598c1-6703-b251-c4b5-e9c18567c2d8,Tapa botellón R28 aluminio,<ul>        <li>Tapa de aluminio para botellon/growler de 1000 ml</li>        <li>Se utiliza en envases con rosca R28 - Tipo Roll on ciega</li>  <li>Origen Nacional</li></ul><p><br>&nbsp;</p><p>&nbsp;</p>,in stock,new,114.44 ARS,https://dc-inc-web-v3.vercel.app/producto/tapa-botellon-r28-aluminio,https://cdn.sanity.io/images/4sov2yyo/production/6f0836697ee8b8e22b2a925abda146e8c412474f-1000x1000.jpg,,DC Inc,product_c12598c1-6703-b251-c4b5-e9c18567c2d8,,
product_58d1d795-bb44-fcdc-0e71-514f082283f4,Tapa botellón R28 plástica,"<ul>        <li>Tapa plastica para botellon/growler de 1000 ml</li>        <li>Se utiliza en envases con rosca R28 - Tipo Roll on ciega</li>        <li>No se dobla, no se deforma</li>        <li>Origen Nacional</li></ul><p><br>&nbsp;</p><p>&nbsp;</p>",in stock,new,33.08 ARS,https://dc-inc-web-v3.vercel.app/producto/tapa-botellon-r28-plastica,https://cdn.sanity.io/images/4sov2yyo/production/3d8a670f9939bf3ba19e95ef8cad04ffee9e89e0-2250x2250.jpg,,DC Inc,product_58d1d795-bb44-fcdc-0e71-514f082283f4,,
product_861e4f94-7b6d-ae40-faa7-efa1d75fa193,Tapa growler plástica con cono,"<ul>        <li>Tapa plastica para botellon/growler</li>        <li>Se utiliza en envases con boca de 37 mm</li>        <li>No se dobla, no se deforma</li>   <li>Disponibles con o sin cono interno</li>     <li>Origen Nacional</li></ul><p><br>&nbsp;</p><p>&nbsp;</p>",in stock,new,90.75 ARS,https://dc-inc-web-v3.vercel.app/producto/tapa-growler-plastica-con-cono,https://cdn.sanity.io/images/4sov2yyo/production/3a6edc66b21e044581940fde28322da2e4ed171a-1000x1000.jpg,,DC Inc,product_861e4f94-7b6d-ae40-faa7-efa1d75fa193,,
product_c2aa46d4-7716-2b2c-cfd2-4e0f4f9e9c3cb64,Tapa lata B64,"<p>Tapa de aluminio nueva</p><p>Modelo B64</p><p>Para latas con capacidad de 354 o 473 ml</p><p>Color plata</p><p>Marca Ball</p><p>Cantidad por manga 570 unidades</p><p></p>Importante: Precios sujetos a dólar divisa del día Banco Nacion, se fija cotización a partir de acreditación de pago. Opcional cajas para distribucion de producto final, tambien podemos imprimir tu diseño. Four pack - Enganches - Clip varios colores.<p></p>",in stock,new,76.25 ARS,https://dc-inc-web-v3.vercel.app/producto/tapa-lata-b64,https://cdn.sanity.io/images/4sov2yyo/production/a4df0174cf004975b2a42003e75c92d565f9e7be-1000x1000.jpg,,DC Inc,product_c2aa46d4-7716-2b2c-cfd2-4e0f4f9e9c3cb64,,
product_c2aa46d4-7716-2b2c-cfd2-4e0f4f9e9c3ccdl,Tapa lata CDL,"<p>Tapa de aluminio nueva</p><p>Modelo CDL</p><p>Para latas con capacidad de 354 o 473 ml</p><p>Color plata</p><p>Marca Ball</p><p>Cantidad por manga 600 unidades</p><p></p>Importante: Precios sujetos a dólar divisa del día Banco Nacion, se fija cotización a partir de acreditación de pago. Opcional cajas para distribucion de producto final, tambien podemos imprimir tu diseño. Four pack - Enganches - Clip varios colores.<p></p>",in stock,new,76.25 ARS,https://dc-inc-web-v3.vercel.app/producto/tapa-lata-cdl,https://cdn.sanity.io/images/4sov2yyo/production/a4df0174cf004975b2a42003e75c92d565f9e7be-1000x1000.jpg,,DC Inc,product_c2aa46d4-7716-2b2c-cfd2-4e0f4f9e9c3ccdl,,
product_c12598c1-6703-b251-c4b5-e9c18567c2d8min,Tapa mini bot R18 Aluminio Dorada,<ul>        <li>Tapa de aluminio dorada para mini botella barrica 50 ml</li>        <li>Se utiliza en envases con rosca R18 - Tipo Roll on ciega</li>  <li>Origen Nacional</li></ul><p><br>&nbsp;</p><p>&nbsp;</p>,in stock,new,83.63 ARS,https://dc-inc-web-v3.vercel.app/producto/tapa-mini-bot-r18-aluminio-dorada,https://cdn.sanity.io/images/4sov2yyo/production/6f0836697ee8b8e22b2a925abda146e8c412474f-1000x1000.jpg,,DC Inc,product_c12598c1-6703-b251-c4b5-e9c18567c2d8min,,
product_4f14a5a5-c0f7-58c7-f461-789c582e0eca,Tapa plástica con guarnición,"<ul>	<li>Tapa plastica para botellon/growler</li>	<li>Se utiliza en envases con boca de 37 mm</li>	<li>No se dobla, no se deforma</li>	<li>Origen Nacional</li></ul><p><br>&nbsp;</p><p>&nbsp;</p>",in stock,new,4.62 ARS,https://dc-inc-web-v3.vercel.app/producto/tapa-plastica-con-guarnicion,https://cdn.sanity.io/images/4sov2yyo/production/3d8a670f9939bf3ba19e95ef8cad04ffee9e89e0-2250x2250.jpg,,DC Inc,product_4f14a5a5-c0f7-58c7-f461-789c582e0eca,,
product_021d5cbc-7267-3ab2-4992-3ec97c22df05,"Tapón Agropecuario tipo ""T"" - Beige","<ul>        <li>Ideal para botella agropecuario de 500 ml</li>        <li>Macizo de una sola pieza inyectada</li>        <li>Diámetro de cabezal 29 mm</li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Espiga 16 mm</span></li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Color negro o beige</span></li></ul><p>&nbsp;</p><p>&nbsp;</p><p></p>Precios sujetos a dólar billete del día Banco Nacion. Se fija cotización a partir de acreditación de pago.<p></p>",in stock,new,283.80 ARS,https://dc-inc-web-v3.vercel.app/producto/tapon-agropecuario-tipo-t-beige,https://cdn.sanity.io/images/4sov2yyo/production/9e6fad575965737455994787551424153f690c85-1000x1000.jpg,,DC Inc,product_021d5cbc-7267-3ab2-4992-3ec97c22df05,,
product_df30ec0c-585d-6b0f-579c-b726aa7b2fbf,"Tapón Agropecuario tipo ""T"" - Negro","<ul>        <li>Ideal para botella agropecuario de 500 ml</li>        <li>Macizo de una sola pieza inyectada</li>        <li>Diámetro de cabezal 26 mm</li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Diámetro espiga 16 mm</span></li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Color negro</span></li></ul><p>&nbsp;</p><p>&nbsp;</p><p></p>Precios sujetos a dólar billete del día Banco Nacion. Se fija cotización a partir de acreditación de pago.<p></p>",in stock,new,283.80 ARS,https://dc-inc-web-v3.vercel.app/producto/tapon-agropecuario-tipo-t-negro,https://cdn.sanity.io/images/4sov2yyo/production/cad64aa68f567fcb77ef3339b3134d968f399f6e-1000x1000.jpg,,DC Inc,product_df30ec0c-585d-6b0f-579c-b726aa7b2fbf,,
product_021d5cbc-7267-3ab2-4992-3eBARRIBEI,"Tapón Barrica tipo ""T"" - Beige","<ul>        <li>Ideal para botella R Barrica 750 ml</li>        <li>Macizo de una sola pieza inyectada</li>        <li>Diámetro de cabezal 34 mm</li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Espiga 22,5 mm</span></li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Color beige</span></li></ul><p>&nbsp;</p><p>&nbsp;</p><p></p>Precios sujetos a dólar billete del día Banco Nacion. Se fija cotización a partir de acreditación de pago.<p></p>",in stock,new,329.57 ARS,https://dc-inc-web-v3.vercel.app/producto/tapon-barrica-tipo-t-beige,https://cdn.sanity.io/images/4sov2yyo/production/9e6fad575965737455994787551424153f690c85-1000x1000.jpg,,DC Inc,product_021d5cbc-7267-3ab2-4992-3eBARRIBEI,,
product_021d5cbc-7267-3ab2-4992-3eBARRINE,"Tapón Barrica tipo ""T"" - Negro","<ul>        <li>Ideal para botella R Barrica 750 ml</li>        <li>Macizo de una sola pieza inyectada</li>        <li>Diámetro de cabezal 34 mm</li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Espiga 22,5 mm</span></li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Color negro</span></li></ul><p>&nbsp;</p><p>&nbsp;</p><p></p>Precios sujetos a dólar billete del día Banco Nacion. Se fija cotización a partir de acreditación de pago.<p></p>",in stock,new,329.57 ARS,https://dc-inc-web-v3.vercel.app/producto/tapon-barrica-tipo-t-negro,https://cdn.sanity.io/images/4sov2yyo/production/cad64aa68f567fcb77ef3339b3134d968f399f6e-1000x1000.jpg,,DC Inc,product_021d5cbc-7267-3ab2-4992-3eBARRINE,,
product_021d5cbc-7267-3ab2-4992-3ec97c22df05GUARD,"Tapón Guarda tipo ""T"" - Beige","<ul>        <li>Ideal para botella OI 750 ml</li>        <li>Macizo de una sola pieza inyectada</li>        <li>Diámetro de cabezal 29 mm</li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Espiga 19 mm</span></li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Color beige</span></li></ul><p>&nbsp;</p><p>&nbsp;</p><p></p>Precios sujetos a dólar billete del día Banco Nacion. Se fija cotización a partir de acreditación de pago.<p></p>",in stock,new,288.38 ARS,https://dc-inc-web-v3.vercel.app/producto/tapon-guarda-tipo-t-beige,https://cdn.sanity.io/images/4sov2yyo/production/9e6fad575965737455994787551424153f690c85-1000x1000.jpg,,DC Inc,product_021d5cbc-7267-3ab2-4992-3ec97c22df05GUARD,,
product_021d5cbc-7267-3ab2-4992-3eLOND,"Tapón London tipo ""T"" - Beige","<ul>        <li>Ideal para botella London 750 ml</li>        <li>Macizo de una sola pieza inyectada</li>        <li>Diámetro de cabezal 34 mm</li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Espiga 23 mm</span></li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Color beige</span></li></ul><p>&nbsp;</p><p>&nbsp;</p><p></p>Precios sujetos a dólar billete del día Banco Nacion. Se fija cotización a partir de acreditación de pago.<p></p>",in stock,new,329.57 ARS,https://dc-inc-web-v3.vercel.app/producto/tapon-london-tipo-t-beige,https://cdn.sanity.io/images/4sov2yyo/production/9e6fad575965737455994787551424153f690c85-1000x1000.jpg,,DC Inc,product_021d5cbc-7267-3ab2-4992-3eLOND,,
product_021d5cbc-7267-3ab2-4992-3ec97c22df05TOK,"Tapón Tokio tipo ""T"" - Beige","<ul>        <li>Ideal para botella Tokio 375 y 500 ml</li>        <li>Macizo de una sola pieza inyectada</li>        <li>Diámetro de cabezal 29 mm</li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Espiga 20 mm</span></li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Color beige</span></li></ul><p>&nbsp;</p><p>&nbsp;</p><p></p>Precios sujetos a dólar billete del día Banco Nacion. Se fija cotización a partir de acreditación de pago.<p></p>",in stock,new,281.51 ARS,https://dc-inc-web-v3.vercel.app/producto/tapon-tokio-tipo-t-beige,https://cdn.sanity.io/images/4sov2yyo/production/9e6fad575965737455994787551424153f690c85-1000x1000.jpg,,DC Inc,product_021d5cbc-7267-3ab2-4992-3ec97c22df05TOK,,
product_021d5cbc-7267-3ab2-4992-3ec97c22df05BARRI,"Tapón barrica tipo ""T"" - Beige","<ul>        <li>Ideal para botella R Barrica 750 ml</li>        <li>Macizo de una sola pieza inyectada</li>        <li>Diámetro de cabezal 34 mm</li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Espiga 23 mm</span></li>        <li><span style=""font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Color beige</span></li></ul><p>&nbsp;</p><p>&nbsp;</p><p></p>Precios sujetos a dólar billete del día Banco Nacion. Se fija cotización a partir de acreditación de pago.<p></p>",in stock,new,186.51 ARS,https://dc-inc-web-v3.vercel.app/producto/tapon-barrica-tipo-t-beige,https://cdn.sanity.io/images/4sov2yyo/production/9e6fad575965737455994787551424153f690c85-1000x1000.jpg,,DC Inc,product_021d5cbc-7267-3ab2-4992-3ec97c22df05BARRI,,
NATP0300,Tulipa Pilsener 300 ml,<p>Capacidad 300 ml</p><p>Caja de 300 ml: 12&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,2386.27 ARS,https://dc-inc-web-v3.vercel.app/producto/tulipa-pilsener-300-ml,https://cdn.sanity.io/images/4sov2yyo/production/a79f10d233bba2f4c91c9429de82d1fbed4c1ac1-1280x1280.jpg,,DC Inc,NATP0300,,
product_6498d21a-0c40-14f9-3df5-f96bb830464VAL,Valijin Regalo para 1 Botella + 1 Copa,"<ul>        <li>Valijin de carton microcorrugado + carton</li>        <li>Sin Impresión, espacios disponibles para personalizar de manera manual, serigrafia o vinilo de corte.</li>        <li>Para 1 botella (modelos posibles: barrica 750, spirit 750 y Agropecuario 500&nbsp; mas 1 copa (consultar por modelos posibles)</li>        <li>Contenido: caja + 1 base desplegada + 1 manija plastica</li>        <li>A partir de 1000 unidades la impresión es gratis, podes agregar la info que quieras. Tenes un costo unico que es para las películas de impresión que duran para futuras impresiones.</li></ul><p>&nbsp;</p>",in stock,new,1205.16 ARS,https://dc-inc-web-v3.vercel.app/producto/valijin-regalo-para-1-botella-1-copa,https://cdn.sanity.io/images/4sov2yyo/production/11a1fb7525c4bb53fb13ab97a608d5b3766cbacf-1000x1000.png,,DC Inc,product_6498d21a-0c40-14f9-3df5-f96bb830464VAL,,
NAAVA0240,Vaso Amassadinho 240 ml,<p>- Capacidad 240 ml</p><p>- Caja de 12 unidades</p><p>- Opcional servicio de impresion</p><p>- Producto Importado</p>,in stock,new,2386.27 ARS,https://dc-inc-web-v3.vercel.app/producto/vaso-amassadinho-240-ml,https://cdn.sanity.io/images/4sov2yyo/production/4f078a4643f0171b94bd3e466c2c472b70e229be-1280x1280.png,,DC Inc,NAAVA0240,,
NAVA450,Vaso Americano 450 ml,<p>Capacidad 450 ml</p><p>Caja de 450 ml: 24un&nbsp;unidades</p><p>Opcional servicio de impresion</p>,in stock,new,2079.95 ARS,https://dc-inc-web-v3.vercel.app/producto/vaso-americano-450-ml,https://cdn.sanity.io/images/4sov2yyo/production/134db87624bcf3bf05c3756697dca2c43183a8f8-1280x1280.jpg,,DC Inc,NAVA450,,
NABAR0265,Vaso Bar whisky 265 ml,<p>Vaso Bar Whisky </p><p>Capacidad 265&nbsp;ml.</p><p>Caja de 24&nbsp;unidades.</p><p>Opcional servicio de impresion.</p><p>&nbsp;</p>,in stock,new,1408.04 ARS,https://dc-inc-web-v3.vercel.app/producto/vaso-bar-whisky-265-ml,https://static.wixstatic.com/media/22f60f_9941bd7e68e64776829479fef2468b66~mv2.png,,DC Inc,NABAR0265,,
NAB0410,Vaso Bristol Refresco 410 ml,<p>Capacidad 410 ml</p><p>Caja de 12 unidades</p><p>Opcional servicio de impresion</p>,in stock,new,1261.47 ARS,https://dc-inc-web-v3.vercel.app/producto/vaso-bristol-refresco-410-ml,https://cdn.sanity.io/images/4sov2yyo/production/56c1c745e9efb9c6823a4060dcca9b21fc2e5d4c-1280x1280.jpg,,DC Inc,NAB0410,,
NABL0340,Vaso Bristol Trago Largo 340 ml,<p>Capacidad 340 ml</p><p>Caja de 12 unidades</p><p>Opcional servicio de impresion</p>,in stock,new,1261.47 ARS,https://dc-inc-web-v3.vercel.app/producto/vaso-bristol-trago-largo-340-ml,https://cdn.sanity.io/images/4sov2yyo/production/bb551d7a06643e0a6d4854b5e5b8d5774b85c56a-1280x1280.png,,DC Inc,NABL0340,,
NAWB0320,Vaso Bristol Whisky 320 ml,<p>Capacidad 320 ml</p><p>Caja de 12 unidades</p><p>Opcional servicio de impresion</p>,in stock,new,1592.49 ARS,https://dc-inc-web-v3.vercel.app/producto/vaso-bristol-whisky-320-ml,https://cdn.sanity.io/images/4sov2yyo/production/f95e3bf2a4eeafac09e54a2710fe67ecc5038ffd-1280x1280.jpg,,DC Inc,NAWB0320,,
